class1	class2	group	shannon
F7_D240(590)	F7_D240	D240	6.28747
F7_D240(590)	F7_D240	D240	6.332708
F7_D240(590)	F7_D240	D240	5.968215
F7_D240(590)	F7_D240	D240	5.893964
F7_D240(590)	F7_D240	D240	6.379018
F7_D240(590)	F7_D240	D240	5.87654
F7_D240(590)	F7_D240	D240	6.18829
F7_D240(590)	F7_D240	D240	6.189574
F7_D240(590)	F7_D240	D240	5.794724
F7_D240(590)	F7_D240	D240	5.681159
F7_D240(590)	F7_D240	D240	6.208915
F7_D240(590)	F7_D240	D240	5.342062
F7_D240(590)	F7_D240	D240	6.366936
F7_D240(590)	F7_D240	D240	6.283069
F7_D240(590)	F7_D240	D240	5.867262
F7_D240(590)	F7_D240	D240	6.092681
F7_D240(590)	F7_D240	D240	5.924566
F7_D240(590)	F7_D240	D240	6.102672
F7_D240(590)	F7_D240	D240	6.082717
F7_D240(590)	F7_D240	D240	5.441985
F7_D240(590)	F7_D240	D240	5.831131
F7_D240(590)	F7_D240	D240	6.120565
F7_D240(590)	F7_D240	D240	5.97868
F7_D240(590)	F7_D240	D240	5.360724
F7_D240(590)	F7_D240	D240	6.099363
F7_D240(590)	F7_D240	D240	6.150048
F7_D240(590)	F7_D240	D240	6.051596
F7_D240(590)	F7_D240	D240	5.865555
F7_D240(590)	F7_D240	D240	6.030489
F7_D240(590)	F7_D240	D240	6.188372
F7_D240(590)	F7_D240	D240	5.581315
F7_D240(590)	F7_D240	D240	5.639199
F7_D240(590)	F7_D240	D240	5.890716
F7_D240(590)	F7_D240	D240	6.216247
F7_D240(590)	F7_D240	D240	5.651934
F7_D240(590)	F7_D240	D240	5.728025
F7_D240(590)	F7_D240	D240	5.644564
F7_D240(590)	F7_D240	D240	5.978578
F7_D240(590)	F7_D240	D240	5.191385
F7_D240(590)	F7_D240	D240	5.426054
F7_D240(590)	F7_D240	D240	6.065097
F7_D240(590)	F7_D240	D240	6.160032
F7_D240(590)	F7_D240	D240	5.908905
F7_D240(590)	F7_D240	D240	5.803779
F7_D240(590)	F7_D240	D240	6.237933
F7_D240(590)	F7_D240	D240	6.135018
F7_D240(590)	F7_D240	D240	5.920855
F7_D240(590)	F7_D240	D240	6.412719
F7_D240(590)	F7_D240	D240	6.216499
F7_D240(590)	F7_D240	D240	6.191845
F7_D240(590)	F7_D240	D240	6.152635
F7_D240(590)	F7_D240	D240	6.102863
F7_D240(590)	F7_D240	D240	5.958485
F7_D240(590)	F7_D240	D240	5.941263
F7_D240(590)	F7_D240	D240	6.255361
F7_D240(590)	F7_D240	D240	6.278373
F7_D240(590)	F7_D240	D240	6.313168
F7_D240(590)	F7_D240	D240	6.333964
F7_D240(590)	F7_D240	D240	6.308112
F7_D240(590)	F7_D240	D240	6.065176
F7_D240(590)	F7_D240	D240	6.219527
F7_D240(590)	F7_D240	D240	6.278529
F7_D240(590)	F7_D240	D240	6.145466
F7_D240(590)	F7_D240	D240	5.581617
F7_D240(590)	F7_D240	D240	5.821195
F7_D240(590)	F7_D240	D240	6.384158
F7_D240(590)	F7_D240	D240	6.063005
F7_D240(590)	F7_D240	D240	6.475115
F7_D240(590)	F7_D240	D240	6.07063
F7_D240(590)	F7_D240	D240	5.994005
F7_D240(590)	F7_D240	D240	6.213519
F7_D240(590)	F7_D240	D240	5.545993
F7_D240(590)	F7_D240	D240	6.19851
F7_D240(590)	F7_D240	D240	6.352468
F7_D240(590)	F7_D240	D240	6.093167
F7_D240(590)	F7_D240	D240	5.848998
F7_D240(590)	F7_D240	D240	5.945066
F7_D240(590)	F7_D240	D240	5.557254
F7_D240(590)	F7_D240	D240	5.979729
F7_D240(590)	F7_D240	D240	5.459051
F7_D240(590)	F7_D240	D240	6.369485
F7_D240(590)	F7_D240	D240	6.142812
F7_D240(590)	F7_D240	D240	6.139219
F7_D240(590)	F7_D240	D240	6.16268
F7_D240(590)	F7_D240	D240	5.643955
F7_D240(590)	F7_D240	D240	6.023227
F7_D240(590)	F7_D240	D240	5.535294
F7_D240(590)	F7_D240	D240	5.815359
F7_D240(590)	F7_D240	D240	5.832516
F7_D240(590)	F7_D240	D240	5.943045
F7_D240(590)	F7_D240	D240	6.275254
F7_D240(590)	F7_D240	D240	6.045832
F7_D240(590)	F7_D240	D240	5.959377
F7_D240(590)	F7_D240	D240	6.094151
F7_D240(590)	F7_D240	D240	6.220865
F7_D240(590)	F7_D240	D240	6.257379
F7_D240(590)	F7_D240	D240	6.075377
F7_D240(590)	F7_D240	D240	6.403539
F7_D240(590)	F7_D240	D240	6.056541
F7_D240(590)	F7_D240	D240	5.948524
F7_D240(590)	F7_D240	D240	6.025408
F7_D240(590)	F7_D240	D240	6.443395
F7_D240(590)	F7_D240	D240	5.959049
F7_D240(590)	F7_D240	D240	6.200517
F7_D240(590)	F7_D240	D240	6.435363
F7_D240(590)	F7_D240	D240	6.133151
F7_D240(590)	F7_D240	D240	6.286625
F7_D240(590)	F7_D240	D240	6.282648
F7_D240(590)	F7_D240	D240	6.012978
F7_D240(590)	F7_D240	D240	6.195849
F7_D240(590)	F7_D240	D240	6.285769
F7_D240(590)	F7_D240	D240	6.287858
F7_D240(590)	F7_D240	D240	6.122291
F7_D240(590)	F7_D240	D240	6.033168
F7_D240(590)	F7_D240	D240	6.224949
F7_D240(590)	F7_D240	D240	6.25746
F7_D240(590)	F7_D240	D240	5.824401
F7_D240(590)	F7_D240	D240	5.42175
F7_D240(590)	F7_D240	D240	6.252617
F7_D240(590)	F7_D240	D240	6.378777
F7_D240(590)	F7_D240	D240	6.180042
F7_D240(590)	F7_D240	D240	6.031738
F7_D240(590)	F7_D240	D240	6.125093
F7_D240(590)	F7_D240	D240	6.252984
F7_D240(590)	F7_D240	D240	6.121465
F7_D240(590)	F7_D240	D240	6.216944
F7_D240(590)	F7_D240	D240	5.902708
F7_D240(590)	F7_D240	D240	6.022316
F7_D240(590)	F7_D240	D240	6.144794
F7_D240(590)	F7_D240	D240	6.005935
F7_D240(590)	F7_D240	D240	6.190436
F7_D240(590)	F7_D240	D240	6.026289
F7_D240(590)	F7_D240	D240	5.718252
F7_D240(590)	F7_D240	D240	6.148138
F7_D240(590)	F7_D240	D240	5.9921
F7_D240(590)	F7_D240	D240	6.47541
F7_D240(590)	F7_D240	D240	5.991698
F7_D240(590)	F7_D240	D240	6.398951
F7_D240(590)	F7_D240	D240	6.515175
F7_D240(590)	F7_D240	D240	5.881773
F7_D240(590)	F7_D240	D240	5.528909
F7_D240(590)	F7_D240	D240	6.323608
F7_D240(590)	F7_D240	D240	6.175455
F7_D240(590)	F7_D240	D240	6.011226
F7_D240(590)	F7_D240	D240	5.941845
F7_D240(590)	F7_D240	D240	6.237446
F7_D240(590)	F7_D240	D240	6.224234
F7_D240(590)	F7_D240	D240	6.002744
F7_D240(590)	F7_D240	D240	5.825885
F7_D240(590)	F7_D240	D240	6.122968
F7_D240(590)	F7_D240	D240	5.998722
F7_D240(590)	F7_D240	D240	6.168974
F7_D240(590)	F7_D240	D240	6.032356
F7_D240(590)	F7_D240	D240	6.364805
F7_D240(590)	F7_D240	D240	6.177582
F7_D240(590)	F7_D240	D240	5.923912
F7_D240(590)	F7_D240	D240	6.197797
F7_D240(590)	F7_D240	D240	5.413937
F7_D240(590)	F7_D240	D240	6.156968
F7_D240(590)	F7_D240	D240	6.22007
F7_D240(590)	F7_D240	D240	6.269257
F7_D240(590)	F7_D240	D240	5.933266
F7_D240(590)	F7_D240	D240	6.020925
F7_D240(590)	F7_D240	D240	5.907293
F7_D240(590)	F7_D240	D240	5.870447
F7_D240(590)	F7_D240	D240	6.095554
F7_D240(590)	F7_D240	D240	6.075733
F7_D240(590)	F7_D240	D240	6.092963
F7_D240(590)	F7_D240	D240	6.237748
F7_D240(590)	F7_D240	D240	5.227016
F7_D240(590)	F7_D240	D240	6.236136
F7_D240(590)	F7_D240	D240	6.09743
F7_D240(590)	F7_D240	D240	6.316072
F7_D240(590)	F7_D240	D240	6.351725
F7_D240(590)	F7_D240	D240	5.692162
F7_D240(590)	F7_D240	D240	6.295978
F7_D240(590)	F7_D240	D240	6.083258
F7_D240(590)	F7_D240	D240	6.089057
F7_D240(590)	F7_D240	D240	6.082265
F7_D240(590)	F7_D240	D240	5.885925
F7_D240(590)	F7_D240	D240	5.882018
F7_D240(590)	F7_D240	D240	5.620977
F7_D240(590)	F7_D240	D240	6.146164
F7_D240(590)	F7_D240	D240	5.993989
F7_D240(590)	F7_D240	D240	6.087295
F7_D240(590)	F7_D240	D240	6.126862
F7_D240(590)	F7_D240	D240	6.293575
F7_D240(590)	F7_D240	D240	6.014921
F7_D240(590)	F7_D240	D240	6.109823
F7_D240(590)	F7_D240	D240	6.368536
F7_D240(590)	F7_D240	D240	6.002366
F7_D240(590)	F7_D240	D240	6.090871
F7_D240(590)	F7_D240	D240	6.162019
F7_D240(590)	F7_D240	D240	6.158461
F7_D240(590)	F7_D240	D240	5.553995
F7_D240(590)	F7_D240	D240	6.062209
F7_D240(590)	F7_D240	D240	6.217632
F7_D240(590)	F7_D240	D240	5.82491
F7_D240(590)	F7_D240	D240	6.222321
F7_D240(590)	F7_D240	D240	6.021784
F7_D240(590)	F7_D240	D240	6.256935
F7_D240(590)	F7_D240	D240	6.276753
F7_D240(590)	F7_D240	D240	6.12957
F7_D240(590)	F7_D240	D240	5.950396
F7_D240(590)	F7_D240	D240	5.74766
F7_D240(590)	F7_D240	D240	6.300138
F7_D240(590)	F7_D240	D240	5.988023
F7_D240(590)	F7_D240	D240	5.975909
F7_D240(590)	F7_D240	D240	6.117483
F7_D240(590)	F7_D240	D240	6.29354
F7_D240(590)	F7_D240	D240	6.37296
F7_D240(590)	F7_D240	D240	5.39321
F7_D240(590)	F7_D240	D240	6.204756
F7_D240(590)	F7_D240	D240	6.258323
F7_D240(590)	F7_D240	D240	6.175994
F7_D240(590)	F7_D240	D240	5.928344
F7_D240(590)	F7_D240	D240	5.97969
F7_D240(590)	F7_D240	D240	5.981377
F7_D240(590)	F7_D240	D240	5.992768
F7_D240(590)	F7_D240	D240	6.153908
F7_D240(590)	F7_D240	D240	6.03627
F7_D240(590)	F7_D240	D240	6.053265
F7_D240(590)	F7_D240	D240	5.609214
F7_D240(590)	F7_D240	D240	5.67901
F7_D240(590)	F7_D240	D240	6.027197
F7_D240(590)	F7_D240	D240	6.23051
F7_D240(590)	F7_D240	D240	6.15887
F7_D240(590)	F7_D240	D240	6.073596
F7_D240(590)	F7_D240	D240	5.978057
F7_D240(590)	F7_D240	D240	6.126038
F7_D240(590)	F7_D240	D240	6.178789
F7_D240(590)	F7_D240	D240	6.175852
F7_D240(590)	F7_D240	D240	5.909505
F7_D240(590)	F7_D240	D240	6.223045
F7_D240(590)	F7_D240	D240	5.747004
F7_D240(590)	F7_D240	D240	5.417655
F7_D240(590)	F7_D240	D240	6.205931
F7_D240(590)	F7_D240	D240	6.264311
F7_D240(590)	F7_D240	D240	6.055884
F7_D240(590)	F7_D240	D240	6.353466
F7_D240(590)	F7_D240	D240	6.143093
F7_D240(590)	F7_D240	D240	6.022729
F7_D240(590)	F7_D240	D240	6.206267
F7_D240(590)	F7_D240	D240	6.163624
F7_D240(590)	F7_D240	D240	5.913531
F7_D240(590)	F7_D240	D240	5.655107
F7_D240(590)	F7_D240	D240	6.170228
F7_D240(590)	F7_D240	D240	5.836656
F7_D240(590)	F7_D240	D240	6.604314
F7_D240(590)	F7_D240	D240	6.233771
F7_D240(590)	F7_D240	D240	5.650014
F7_D240(590)	F7_D240	D240	6.169259
F7_D240(590)	F7_D240	D240	6.23648
F7_D240(590)	F7_D240	D240	6.04227
F7_D240(590)	F7_D240	D240	6.313544
F7_D240(590)	F7_D240	D240	6.01682
F7_D240(590)	F7_D240	D240	5.150154
F7_D240(590)	F7_D240	D240	6.349216
F7_D240(590)	F7_D240	D240	5.968726
F7_D240(590)	F7_D240	D240	5.432125
F7_D240(590)	F7_D240	D240	6.258179
F7_D240(590)	F7_D240	D240	5.824898
F7_D240(590)	F7_D240	D240	5.958695
F7_D240(590)	F7_D240	D240	5.959437
F7_D240(590)	F7_D240	D240	6.007305
F7_D240(590)	F7_D240	D240	6.250493
F7_D240(590)	F7_D240	D240	5.815264
F7_D240(590)	F7_D240	D240	6.213678
F7_D240(590)	F7_D240	D240	6.043019
F7_D240(590)	F7_D240	D240	6.173125
F7_D240(590)	F7_D240	D240	6.248721
F7_D240(590)	F7_D240	D240	6.0462
F7_D240(590)	F7_D240	D240	5.673078
F7_D240(590)	F7_D240	D240	6.074128
F7_D240(590)	F7_D240	D240	6.295847
F7_D240(590)	F7_D240	D240	6.216178
F7_D240(590)	F7_D240	D240	6.226237
F7_D240(590)	F7_D240	D240	6.036068
F7_D240(590)	F7_D240	D240	6.436012
F7_D240(590)	F7_D240	D240	6.08327
F7_D240(590)	F7_D240	D240	6.147199
F7_D240(590)	F7_D240	D240	6.25127
F7_D240(590)	F7_D240	D240	6.129592
F7_D240(590)	F7_D240	D240	6.073708
F7_D240(590)	F7_D240	D240	6.17904
F7_D240(590)	F7_D240	D240	6.028795
F7_D240(590)	F7_D240	D240	6.135717
F7_D240(590)	F7_D240	D240	6.471025
F7_D240(590)	F7_D240	D240	6.352547
F7_D240(590)	F7_D240	D240	6.23379
F7_D240(590)	F7_D240	D240	5.426552
F7_D240(590)	F7_D240	D240	6.227479
F7_D240(590)	F7_D240	D240	6.228408
F7_D240(590)	F7_D240	D240	6.202365
F7_D240(590)	F7_D240	D240	5.951163
F7_D240(590)	F7_D240	D240	6.360283
F7_D240(590)	F7_D240	D240	5.970535
F7_D240(590)	F7_D240	D240	5.925003
F7_D240(590)	F7_D240	D240	6.172886
F7_D240(590)	F7_D240	D240	6.408472
F7_D240(590)	F7_D240	D240	5.54521
F7_D240(590)	F7_D240	D240	5.773709
F7_D240(590)	F7_D240	D240	5.467466
F7_D240(590)	F7_D240	D240	6.368843
F7_D240(590)	F7_D240	D240	6.1945
F7_D240(590)	F7_D240	D240	5.99152
F7_D240(590)	F7_D240	D240	6.384659
F7_D240(590)	F7_D240	D240	5.691821
F7_D240(590)	F7_D240	D240	6.04017
F7_D240(590)	F7_D240	D240	6.129223
F7_D240(590)	F7_D240	D240	5.878457
F7_D240(590)	F7_D240	D240	5.975146
F7_D240(590)	F7_D240	D240	5.865142
F7_D240(590)	F7_D240	D240	6.048282
F7_D240(590)	F7_D240	D240	6.173833
F7_D240(590)	F7_D240	D240	6.088828
F7_D240(590)	F7_D240	D240	6.251095
F7_D240(590)	F7_D240	D240	6.33025
F7_D240(590)	F7_D240	D240	6.122831
F7_D240(590)	F7_D240	D240	6.091973
F7_D240(590)	F7_D240	D240	5.381181
F7_D240(590)	F7_D240	D240	6.351853
F7_D240(590)	F7_D240	D240	5.806992
F7_D240(590)	F7_D240	D240	6.221265
F7_D240(590)	F7_D240	D240	6.376843
F7_D240(590)	F7_D240	D240	6.282243
F7_D240(590)	F7_D240	D240	6.369595
F7_D240(590)	F7_D240	D240	6.327786
F7_D240(590)	F7_D240	D240	6.140822
F7_D240(590)	F7_D240	D240	5.966554
F7_D240(590)	F7_D240	D240	6.370714
F7_D240(590)	F7_D240	D240	6.450052
F7_D240(590)	F7_D240	D240	6.366795
F7_D240(590)	F7_D240	D240	6.043981
F7_D240(590)	F7_D240	D240	6.129818
F7_D240(590)	F7_D240	D240	6.338472
F7_D240(590)	F7_D240	D240	6.16914
F7_D240(590)	F7_D240	D240	5.846135
F7_D240(590)	F7_D240	D240	6.044149
F7_D240(590)	F7_D240	D240	6.382191
F7_D240(590)	F7_D240	D240	6.186217
F7_D240(590)	F7_D240	D240	6.255106
F7_D240(590)	F7_D240	D240	6.249191
F7_D240(590)	F7_D240	D240	6.298514
F7_D240(590)	F7_D240	D240	5.767313
F7_D240(590)	F7_D240	D240	6.600631
F7_D240(590)	F7_D240	D240	5.802057
F7_D240(590)	F7_D240	D240	5.638185
F7_D240(590)	F7_D240	D240	5.642603
F7_D240(590)	F7_D240	D240	6.124837
F7_D240(590)	F7_D240	D240	6.046023
F7_D240(590)	F7_D240	D240	6.257968
F7_D240(590)	F7_D240	D240	5.910739
F7_D240(590)	F7_D240	D240	6.427227
F7_D240(590)	F7_D240	D240	5.975034
F7_D240(590)	F7_D240	D240	6.623731
F7_D240(590)	F7_D240	D240	6.433534
F7_D240(590)	F7_D240	D240	6.12377
F7_D240(590)	F7_D240	D240	6.069408
F7_D240(590)	F7_D240	D240	6.317664
F7_D240(590)	F7_D240	D240	6.019199
F7_D240(590)	F7_D240	D240	6.218923
F7_D240(590)	F7_D240	D240	6.367854
F7_D240(590)	F7_D240	D240	6.0417
F7_D240(590)	F7_D240	D240	5.852928
F7_D240(590)	F7_D240	D240	6.231346
F7_D240(590)	F7_D240	D240	6.020016
F7_D240(590)	F7_D240	D240	5.912752
F7_D240(590)	F7_D240	D240	6.052229
F7_D240(590)	F7_D240	D240	5.8942
F7_D240(590)	F7_D240	D240	6.067119
F7_D240(590)	F7_D240	D240	5.851359
F7_D240(590)	F7_D240	D240	6.169261
F7_D240(590)	F7_D240	D240	6.123936
F7_D240(590)	F7_D240	D240	5.969295
F7_D240(590)	F7_D240	D240	5.870167
F7_D240(590)	F7_D240	D240	6.111902
F7_D240(590)	F7_D240	D240	6.058319
F7_D240(590)	F7_D240	D240	6.107924
F7_D240(590)	F7_D240	D240	5.554045
F7_D240(590)	F7_D240	D240	6.087854
F7_D240(590)	F7_D240	D240	5.932361
F7_D240(590)	F7_D240	D240	6.139701
F7_D240(590)	F7_D240	D240	5.917273
F7_D240(590)	F7_D240	D240	6.205653
F7_D240(590)	F7_D240	D240	6.027663
F7_D240(590)	F7_D240	D240	6.219292
F7_D240(590)	F7_D240	D240	6.115112
F7_D240(590)	F7_D240	D240	6.1778
F7_D240(590)	F7_D240	D240	6.011377
F7_D240(590)	F7_D240	D240	6.306294
F7_D240(590)	F7_D240	D240	6.210677
F7_D240(590)	F7_D240	D240	6.078653
F7_D240(590)	F7_D240	D240	6.364075
F7_D240(590)	F7_D240	D240	6.173506
F7_D240(590)	F7_D240	D240	5.882613
F7_D240(590)	F7_D240	D240	6.141837
F7_D240(590)	F7_D240	D240	6.086454
F7_D240(590)	F7_D240	D240	6.155653
F7_D240(590)	F7_D240	D240	6.216314
F7_D240(590)	F7_D240	D240	5.894859
F7_D240(590)	F7_D240	D240	5.989461
F7_D240(590)	F7_D240	D240	6.360508
F7_D240(590)	F7_D240	D240	5.826597
F7_D240(590)	F7_D240	D240	6.185842
F7_D240(590)	F7_D240	D240	6.085578
F7_D240(590)	F7_D240	D240	5.918487
F7_D240(590)	F7_D240	D240	5.968035
F7_D240(590)	F7_D240	D240	5.143501
F7_D240(590)	F7_D240	D240	5.983525
F7_D240(590)	F7_D240	D240	5.276832
F7_D240(590)	F7_D240	D240	6.169475
F7_D240(590)	F7_D240	D240	6.249519
F7_D240(590)	F7_D240	D240	6.35773
F7_D240(590)	F7_D240	D240	6.211064
F7_D240(590)	F7_D240	D240	6.021977
F7_D240(590)	F7_D240	D240	5.754463
F7_D240(590)	F7_D240	D240	6.117531
F7_D240(590)	F7_D240	D240	6.101732
F7_D240(590)	F7_D240	D240	6.064786
F7_D240(590)	F7_D240	D240	6.029146
F7_D240(590)	F7_D240	D240	6.255979
F7_D240(590)	F7_D240	D240	6.271541
F7_D240(590)	F7_D240	D240	6.214552
F7_D240(590)	F7_D240	D240	6.173113
F7_D240(590)	F7_D240	D240	6.380837
F7_D240(590)	F7_D240	D240	6.159472
F7_D240(590)	F7_D240	D240	5.71164
F7_D240(590)	F7_D240	D240	5.767504
F7_D240(590)	F7_D240	D240	5.429869
F7_D240(590)	F7_D240	D240	5.994091
F7_D240(590)	F7_D240	D240	6.133025
F7_D240(590)	F7_D240	D240	6.501326
F7_D240(590)	F7_D240	D240	6.154146
F7_D240(590)	F7_D240	D240	5.882854
F7_D240(590)	F7_D240	D240	6.331136
F7_D240(590)	F7_D240	D240	6.038128
F7_D240(590)	F7_D240	D240	6.396877
F7_D240(590)	F7_D240	D240	5.885894
F7_D240(590)	F7_D240	D240	6.222066
F7_D240(590)	F7_D240	D240	6.385458
F7_D240(590)	F7_D240	D240	6.321109
F7_D240(590)	F7_D240	D240	6.051766
F7_D240(590)	F7_D240	D240	6.460986
F7_IC(411)	F7_IC	IC	2.239181
F7_IC(411)	F7_IC	IC	1.91072
F7_IC(411)	F7_IC	IC	1.709294
F7_IC(411)	F7_IC	IC	2.181497
F7_IC(411)	F7_IC	IC	2.279687
F7_IC(411)	F7_IC	IC	2.21209
F7_IC(411)	F7_IC	IC	1.991766
F7_IC(411)	F7_IC	IC	2.116173
F7_IC(411)	F7_IC	IC	2.805789
F7_IC(411)	F7_IC	IC	1.800151
F7_IC(411)	F7_IC	IC	1.772877
F7_IC(411)	F7_IC	IC	2.490196
F7_IC(411)	F7_IC	IC	2.334844
F7_IC(411)	F7_IC	IC	3.558058
F7_IC(411)	F7_IC	IC	4.063647
F7_IC(411)	F7_IC	IC	1.500421
F7_IC(411)	F7_IC	IC	2.957267
F7_IC(411)	F7_IC	IC	2.144916
F7_IC(411)	F7_IC	IC	2.034658
F7_IC(411)	F7_IC	IC	1.905252
F7_IC(411)	F7_IC	IC	2.324609
F7_IC(411)	F7_IC	IC	2.039783
F7_IC(411)	F7_IC	IC	2.1898
F7_IC(411)	F7_IC	IC	2.618705
F7_IC(411)	F7_IC	IC	2.352829
F7_IC(411)	F7_IC	IC	2.254581
F7_IC(411)	F7_IC	IC	2.016851
F7_IC(411)	F7_IC	IC	2.176797
F7_IC(411)	F7_IC	IC	1.95825
F7_IC(411)	F7_IC	IC	2.068549
F7_IC(411)	F7_IC	IC	2.85763
F7_IC(411)	F7_IC	IC	1.57169
F7_IC(411)	F7_IC	IC	2.551392
F7_IC(411)	F7_IC	IC	1.724488
F7_IC(411)	F7_IC	IC	3.584567
F7_IC(411)	F7_IC	IC	2.35138
F7_IC(411)	F7_IC	IC	2.033903
F7_IC(411)	F7_IC	IC	2.270959
F7_IC(411)	F7_IC	IC	3.034571
F7_IC(411)	F7_IC	IC	2.27547
F7_IC(411)	F7_IC	IC	2.014495
F7_IC(411)	F7_IC	IC	3.710041
F7_IC(411)	F7_IC	IC	1.892144
F7_IC(411)	F7_IC	IC	2.054441
F7_IC(411)	F7_IC	IC	2.922759
F7_IC(411)	F7_IC	IC	2.06946
F7_IC(411)	F7_IC	IC	2.479276
F7_IC(411)	F7_IC	IC	2.510644
F7_IC(411)	F7_IC	IC	2.016178
F7_IC(411)	F7_IC	IC	2.543499
F7_IC(411)	F7_IC	IC	2.48424
F7_IC(411)	F7_IC	IC	2.251755
F7_IC(411)	F7_IC	IC	1.798856
F7_IC(411)	F7_IC	IC	1.814265
F7_IC(411)	F7_IC	IC	1.785934
F7_IC(411)	F7_IC	IC	2.13217
F7_IC(411)	F7_IC	IC	1.791566
F7_IC(411)	F7_IC	IC	2.453429
F7_IC(411)	F7_IC	IC	2.031382
F7_IC(411)	F7_IC	IC	2.119345
F7_IC(411)	F7_IC	IC	2.089613
F7_IC(411)	F7_IC	IC	1.972247
F7_IC(411)	F7_IC	IC	2.324071
F7_IC(411)	F7_IC	IC	1.899954
F7_IC(411)	F7_IC	IC	3.017203
F7_IC(411)	F7_IC	IC	1.826268
F7_IC(411)	F7_IC	IC	2.906715
F7_IC(411)	F7_IC	IC	2.396759
F7_IC(411)	F7_IC	IC	2.480761
F7_IC(411)	F7_IC	IC	1.704014
F7_IC(411)	F7_IC	IC	1.415878
F7_IC(411)	F7_IC	IC	1.993794
F7_IC(411)	F7_IC	IC	2.18669
F7_IC(411)	F7_IC	IC	2.572902
F7_IC(411)	F7_IC	IC	2.390069
F7_IC(411)	F7_IC	IC	1.599422
F7_IC(411)	F7_IC	IC	2.543406
F7_IC(411)	F7_IC	IC	2.275682
F7_IC(411)	F7_IC	IC	1.714522
F7_IC(411)	F7_IC	IC	1.895089
F7_IC(411)	F7_IC	IC	1.740567
F7_IC(411)	F7_IC	IC	1.423557
F7_IC(411)	F7_IC	IC	1.522961
F7_IC(411)	F7_IC	IC	1.954258
F7_IC(411)	F7_IC	IC	1.616545
F7_IC(411)	F7_IC	IC	2.198154
F7_IC(411)	F7_IC	IC	2.72982
F7_IC(411)	F7_IC	IC	2.611142
F7_IC(411)	F7_IC	IC	2.314686
F7_IC(411)	F7_IC	IC	2.236368
F7_IC(411)	F7_IC	IC	2.557368
F7_IC(411)	F7_IC	IC	1.937246
F7_IC(411)	F7_IC	IC	1.736795
F7_IC(411)	F7_IC	IC	2.098047
F7_IC(411)	F7_IC	IC	2.615624
F7_IC(411)	F7_IC	IC	2.708093
F7_IC(411)	F7_IC	IC	3.112772
F7_IC(411)	F7_IC	IC	2.083966
F7_IC(411)	F7_IC	IC	2.532539
F7_IC(411)	F7_IC	IC	2.445744
F7_IC(411)	F7_IC	IC	2.423985
F7_IC(411)	F7_IC	IC	1.97761
F7_IC(411)	F7_IC	IC	2.224372
F7_IC(411)	F7_IC	IC	2.30084
F7_IC(411)	F7_IC	IC	1.739989
F7_IC(411)	F7_IC	IC	1.63356
F7_IC(411)	F7_IC	IC	2.93719
F7_IC(411)	F7_IC	IC	1.658135
F7_IC(411)	F7_IC	IC	2.676824
F7_IC(411)	F7_IC	IC	3.68121
F7_IC(411)	F7_IC	IC	1.687341
F7_IC(411)	F7_IC	IC	2.49883
F7_IC(411)	F7_IC	IC	1.73324
F7_IC(411)	F7_IC	IC	2.045045
F7_IC(411)	F7_IC	IC	2.287135
F7_IC(411)	F7_IC	IC	2.250262
F7_IC(411)	F7_IC	IC	1.66577
F7_IC(411)	F7_IC	IC	1.912145
F7_IC(411)	F7_IC	IC	1.865884
F7_IC(411)	F7_IC	IC	1.732908
F7_IC(411)	F7_IC	IC	1.851371
F7_IC(411)	F7_IC	IC	1.773291
F7_IC(411)	F7_IC	IC	2.192882
F7_IC(411)	F7_IC	IC	1.862427
F7_IC(411)	F7_IC	IC	1.974409
F7_IC(411)	F7_IC	IC	1.776122
F7_IC(411)	F7_IC	IC	1.42152
F7_IC(411)	F7_IC	IC	1.181436
F7_IC(411)	F7_IC	IC	2.346769
F7_IC(411)	F7_IC	IC	3.098463
F7_IC(411)	F7_IC	IC	2.08807
F7_IC(411)	F7_IC	IC	1.924658
F7_IC(411)	F7_IC	IC	1.764423
F7_IC(411)	F7_IC	IC	2.011049
F7_IC(411)	F7_IC	IC	2.790049
F7_IC(411)	F7_IC	IC	1.974426
F7_IC(411)	F7_IC	IC	2.455148
F7_IC(411)	F7_IC	IC	2.761987
F7_IC(411)	F7_IC	IC	2.512348
F7_IC(411)	F7_IC	IC	4.099157
F7_IC(411)	F7_IC	IC	2.729992
F7_IC(411)	F7_IC	IC	3.492372
F7_IC(411)	F7_IC	IC	2.095957
F7_IC(411)	F7_IC	IC	2.019879
F7_IC(411)	F7_IC	IC	2.805321
F7_IC(411)	F7_IC	IC	2.086892
F7_IC(411)	F7_IC	IC	1.612921
F7_IC(411)	F7_IC	IC	1.786957
F7_IC(411)	F7_IC	IC	1.788273
F7_IC(411)	F7_IC	IC	1.630999
F7_IC(411)	F7_IC	IC	3.510943
F7_IC(411)	F7_IC	IC	1.926041
F7_IC(411)	F7_IC	IC	1.670636
F7_IC(411)	F7_IC	IC	2.181883
F7_IC(411)	F7_IC	IC	3.409669
F7_IC(411)	F7_IC	IC	1.903274
F7_IC(411)	F7_IC	IC	1.814622
F7_IC(411)	F7_IC	IC	2.357044
F7_IC(411)	F7_IC	IC	2.262262
F7_IC(411)	F7_IC	IC	2.430514
F7_IC(411)	F7_IC	IC	3.869416
F7_IC(411)	F7_IC	IC	2.409024
F7_IC(411)	F7_IC	IC	1.118227
F7_IC(411)	F7_IC	IC	1.824329
