id	PCOA1	PCOA2	group1	group2
5524I	0.570240101	0.185975829	F6_IC	F6
5525I	0.62832658	0.100138376	F6_IC	F6
5526I	0.536540154	0.049965778	F6_IC	F6
5533I	0.440410636	-0.07056645	F6_IC	F6
5537I	0.5800349	0.104235793	F6_IC	F6
5560I	0.464574554	0.128620129	F6_IC	F6
5569I	0.507789441	0.113299292	F6_IC	F6
5570I	0.567583054	0.036522088	F6_IC	F6
5571I	0.515676976	0.06473995	F6_IC	F6
5572I	0.362281763	0.105450008	F6_IC	F6
5573I	0.613607311	0.166417557	F6_IC	F6
5574I	0.560026718	0.156544058	F6_IC	F6
5575I	0.474213493	0.140252966	F6_IC	F6
5580I	0.127063486	0.075264715	F6_IC	F6
5582I	0.593733596	0.172863643	F6_IC	F6
5584I	0.621558131	0.157714483	F6_IC	F6
5589I	0.56273757	0.106541886	F6_IC	F6
5594I	0.585829267	0.130807664	F6_IC	F6
5595I	0.63673241	0.153645962	F6_IC	F6
5602I	0.488109549	0.046127165	F6_IC	F6
5604I	0.461709646	0.103320933	F6_IC	F6
5606I	0.583662677	0.115001872	F6_IC	F6
5608I	0.571768598	0.141322745	F6_IC	F6
5610I	0.643964931	0.168125286	F6_IC	F6
5612I	0.507297949	0.121818906	F6_IC	F6
5615I	0.634637995	0.147438071	F6_IC	F6
5617I	0.506835299	0.060010324	F6_IC	F6
5619I	0.52820771	0.134800227	F6_IC	F6
5622I	0.657370759	0.165331602	F6_IC	F6
5629I	0.559855744	0.173663095	F6_IC	F6
5633I	0.440529501	0.1770873	F6_IC	F6
5634I	0.443561976	0.085274382	F6_IC	F6
5635I	0.503097779	0.142224879	F6_IC	F6
5638I	0.528508335	0.147704668	F6_IC	F6
5640I	-0.040782357	-0.05061331	F6_IC	F6
5641I	0.523139022	0.144109349	F6_IC	F6
5642I	0.567280401	0.163367498	F6_IC	F6
5647I	0.65335238	0.173867281	F6_IC	F6
5648I	0.550162492	0.062238062	F6_IC	F6
5652I	0.639667515	0.176031065	F6_IC	F6
4840C	-0.118012514	-0.244775156	F6_CC	F6
4842C	-0.011998312	-0.289844926	F6_CC	F6
4843C	-0.116000507	-0.18508229	F6_CC	F6
4844C	0.002939341	-0.165791156	F6_CC	F6
4845C	-0.143159162	-0.105901819	F6_CC	F6
4846C	-0.043179538	-0.110229912	F6_CC	F6
4847C	-0.196321487	-0.050451111	F6_CC	F6
4850C	-0.110182703	-0.118924442	F6_CC	F6
4856C	-0.006400443	-0.026228865	F6_CC	F6
4864C	0.031061825	-0.26649879	F6_CC	F6
4872C	-0.073354096	-0.113794834	F6_CC	F6
4873C	-0.113464535	-0.171425282	F6_CC	F6
4878C	-0.116245577	-0.153407698	F6_CC	F6
4881C	-0.129884312	-0.167756833	F6_CC	F6
4882C	-0.080836662	-0.11950698	F6_CC	F6
4888C	-0.105634474	-0.176784762	F6_CC	F6
4889C	-0.146588593	-0.108857787	F6_CC	F6
4890C	-0.120557366	-0.115740132	F6_CC	F6
4894C	-0.124950131	-0.119743077	F6_CC	F6
4901C	-0.132984953	-0.096666349	F6_CC	F6
4903C	-0.072839708	-0.069285359	F6_CC	F6
4905C	-0.112329369	-0.20864181	F6_CC	F6
4908C	-0.121256313	-0.15152803	F6_CC	F6
4910C	-0.109849035	-0.234146379	F6_CC	F6
4912C	-0.07724739	-0.197538165	F6_CC	F6
4915C	-0.185444909	-0.058241232	F6_CC	F6
4916C	0.069539318	-0.296850803	F6_CC	F6
4922C	-0.142040947	-0.156024394	F6_CC	F6
4923C	-0.035221491	-0.215720526	F6_CC	F6
4924C	-0.136615549	-0.134846345	F6_CC	F6
4926C	-0.099549183	-0.144117848	F6_CC	F6
4928C	-0.153591346	-0.162790211	F6_CC	F6
4930C	-0.155984576	-0.118976544	F6_CC	F6
4936C	-0.183154612	-0.101247498	F6_CC	F6
4942C	-0.087463436	-0.172351808	F6_CC	F6
4943C	-0.070042188	-0.207655704	F6_CC	F6
4945C	-0.056330942	-0.137470299	F6_CC	F6
4946C	-0.173964211	-0.101023207	F6_CC	F6
4947C	-0.096465505	-0.157158447	F6_CC	F6
4948C	-0.165299441	-0.061895413	F6_CC	F6
4950C	-0.195127391	-0.162127847	F6_CC	F6
4952C	0.215656583	-0.047506012	F6_CC	F6
4954C	-0.157318427	-0.175877975	F6_CC	F6
4958C	-0.107953704	-0.184659227	F6_CC	F6
4960C	-0.149463011	-0.153562338	F6_CC	F6
4961C	-0.124967526	-0.133952342	F6_CC	F6
4962C	-0.096099661	-0.15439543	F6_CC	F6
4967C	-0.136495335	-0.181070117	F6_CC	F6
4968C	-0.133145928	-0.144453	F6_CC	F6
4969C	-0.153561661	-0.086599258	F6_CC	F6
4972C	0.028887465	-0.270969116	F6_CC	F6
4973C	-0.16165438	-0.119484123	F6_CC	F6
4974C	-0.144750953	-0.147899438	F6_CC	F6
4975C	-0.147584818	-0.13681276	F6_CC	F6
4976C	-0.136426591	-0.195912521	F6_CC	F6
4978C	-0.057319237	-0.193093272	F6_CC	F6
4979C	-0.162550719	-0.076801494	F6_CC	F6
4981C	-0.167779695	-0.083834836	F6_CC	F6
4982C	-0.033045457	-0.262814169	F6_CC	F6
4983C	-0.154601004	-0.088994444	F6_CC	F6
4984C	0.030127727	-0.263801057	F6_CC	F6
4987C	-0.128587788	-0.165910627	F6_CC	F6
4988C	-0.078698208	-0.11754699	F6_CC	F6
4989C	-0.170711166	-0.104265516	F6_CC	F6
4990C	0.012657301	-0.253566713	F6_CC	F6
4992C	-0.058958735	-0.249078052	F6_CC	F6
4997C	-0.03997122	-0.166119047	F6_CC	F6
4999C	-0.062473697	-0.271319152	F6_CC	F6
5003C	-0.032320196	-0.346125246	F6_CC	F6
5007C	-0.068191105	-0.165281651	F6_CC	F6
5012C	-0.173216915	-0.106182739	F6_CC	F6
5014C	-0.088763932	-0.205798162	F6_CC	F6
5018C	-0.074842202	-0.194773355	F6_CC	F6
5020C	-0.103681282	-0.132405632	F6_CC	F6
5021C	-0.112514171	-0.106710799	F6_CC	F6
5023C	-0.033279306	-0.165253118	F6_CC	F6
5028C	-0.154155043	-0.09129709	F6_CC	F6
5031C	-0.110123401	-0.109849303	F6_CC	F6
5032C	-0.174177782	-0.083561238	F6_CC	F6
5034C	-0.141755389	-0.113042568	F6_CC	F6
5035C	-0.161226933	-0.052385337	F6_CC	F6
5037C	-0.060189982	-0.232664938	F6_CC	F6
5039C	-0.106924889	-0.062288842	F6_CC	F6
5042C	-0.104633518	-0.094749731	F6_CC	F6
5046C	-0.04200185	-0.033528573	F6_CC	F6
5049C	-0.07274469	0.028560154	F6_CC	F6
5052C	-0.191600061	-0.045949544	F6_CC	F6
5054C	-0.132556835	-0.121776868	F6_CC	F6
5056C	-0.143182771	-0.1138326	F6_CC	F6
5058C	-0.146288647	-0.105389399	F6_CC	F6
5061C	-0.12638443	-0.147431306	F6_CC	F6
5070C	-0.105865044	-0.118084019	F6_CC	F6
5071C	-0.076964802	-0.117695579	F6_CC	F6
5072C	-0.164251977	-0.156214673	F6_CC	F6
5084C	-0.125048284	-0.0252616	F6_CC	F6
5094C	-0.079736525	-0.057419857	F6_CC	F6
5097C	-0.179514508	-0.061005059	F6_CC	F6
5100C	-0.110491152	-0.115076083	F6_CC	F6
5103C	-0.200459388	0.007354976	F6_CC	F6
5104C	-0.072589488	-0.097935329	F6_CC	F6
5105C	-0.064015826	-0.074540939	F6_CC	F6
5106C	0.051413765	-0.319716456	F6_CC	F6
5107C	-0.179188047	-0.016194076	F6_CC	F6
5108C	-0.095932429	-0.050206387	F6_CC	F6
5110C	-0.039063997	-0.251970984	F6_CC	F6
5111C	-0.169506021	-0.046940287	F6_CC	F6
5112C	-0.056822632	-0.218757343	F6_CC	F6
5113C	0.015600732	-0.127673655	F6_CC	F6
5114C	0.022511901	-0.197589292	F6_CC	F6
5115C	-0.023235803	-0.122544594	F6_CC	F6
5122C	-0.129909056	-0.181717126	F6_CC	F6
5123C	-0.095070051	-0.108703086	F6_CC	F6
5125C	-0.078857837	-0.207864704	F6_CC	F6
5131C	-0.070753826	-0.114733724	F6_CC	F6
5132C	-0.144598262	-0.097529842	F6_CC	F6
5135C	-0.098431076	-0.158717341	F6_CC	F6
5136C	-0.126798039	-0.175491732	F6_CC	F6
5137C	-0.022264251	-0.134844879	F6_CC	F6
5138C	-0.144473613	-0.044101775	F6_CC	F6
5140C	-0.140826779	-0.140089558	F6_CC	F6
5141C	-0.008862488	-0.197797564	F6_CC	F6
5142C	-0.172084631	-0.054704968	F6_CC	F6
5143C	-0.135205061	-0.118550891	F6_CC	F6
5144C	-0.069394619	-0.01850062	F6_CC	F6
5145C	-0.161911861	-0.195904588	F6_CC	F6
5153C	-0.152451783	-0.148158501	F6_CC	F6
5155C	-0.121623658	-0.199061573	F6_CC	F6
5157C	-0.139377051	-0.18771413	F6_CC	F6
5158C	-0.13975085	-0.177020312	F6_CC	F6
5160C	-0.188439215	0.031065834	F6_CC	F6
5163C	-0.064733708	-0.165930567	F6_CC	F6
5165C	0.006582357	-0.132918595	F6_CC	F6
5167C	-0.154588076	-0.105084592	F6_CC	F6
5169C	-0.197922717	-0.041035745	F6_CC	F6
5173C	-0.102011921	-0.042285183	F6_CC	F6
5175C	-0.184873512	-0.027859402	F6_CC	F6
5176C	-0.019109286	-0.144361543	F6_CC	F6
5179C	-0.204028221	-0.109503413	F6_CC	F6
5181C	-0.175635377	-0.104924644	F6_CC	F6
5184C	-0.181336809	-0.027106123	F6_CC	F6
5186C	-0.197196432	-0.031329988	F6_CC	F6
5189C	-0.196838095	-0.065752521	F6_CC	F6
5202C	-0.145375826	-0.179563184	F6_CC	F6
5204C	-0.184689764	-0.125855354	F6_CC	F6
5205C	-0.089598557	-0.168416641	F6_CC	F6
5206C	-0.192398533	-0.006149194	F6_CC	F6
5208C	-0.173154921	-0.06133562	F6_CC	F6
5210C	-0.158282201	-0.099276043	F6_CC	F6
5218C	-0.162488666	0.030484478	F6_CC	F6
5224C	-0.189432404	-0.05984252	F6_CC	F6
5229C	-0.169144059	-0.112239918	F6_CC	F6
5230C	-0.142125971	-0.220919423	F6_CC	F6
5231C	-0.129896586	-0.214752343	F6_CC	F6
5235C	-0.212747577	-0.031112249	F6_CC	F6
5236C	-0.054533555	-0.086745106	F6_CC	F6
5237C	-0.192817422	-0.057221073	F6_CC	F6
5239C	-0.184935228	-0.051065181	F6_CC	F6
5240C	0.038041017	-0.211391795	F6_CC	F6
5242C	-0.125247144	-0.051635985	F6_CC	F6
5244C	-0.051422162	-0.19769638	F6_CC	F6
5248C	-0.121777091	-0.060242396	F6_CC	F6
5250C	-0.152668606	-0.151352792	F6_CC	F6
5252C	0.078311181	-0.338513977	F6_CC	F6
5254C	0.121853099	-0.359723417	F6_CC	F6
5256C	0.029070767	-0.253125016	F6_CC	F6
5258C	0.049463698	-0.289766564	F6_CC	F6
5260C	-0.131386446	-0.151528162	F6_CC	F6
5268C	0.212860227	-0.331882405	F6_CC	F6
5275C	-0.177938257	-0.058794515	F6_CC	F6
5277C	-0.154311837	-0.00995295	F6_CC	F6
5284C	-0.12574354	-0.17357729	F6_CC	F6
5286C	0.111993597	-0.361557024	F6_CC	F6
5288C	-0.168960914	-0.193407258	F6_CC	F6
5290C	-0.004530834	-0.219992585	F6_CC	F6
5293C	-0.016128845	-0.311913941	F6_CC	F6
5295C	-0.196619408	0.006794425	F6_CC	F6
5297C	-0.176826921	-0.058618347	F6_CC	F6
5298C	-0.151047297	-0.127072018	F6_CC	F6
5299C	-0.175735686	-0.03923524	F6_CC	F6
5300C	0.127715176	-0.276990029	F6_CC	F6
5301C	0.134948656	-0.206400599	F6_CC	F6
5302C	0.014762745	-0.198570239	F6_CC	F6
5305C	-0.087951238	-0.132871546	F6_CC	F6
5307C	0.022052691	-0.245818037	F6_CC	F6
5309C	0.153444978	-0.315589012	F6_CC	F6
5313C	-0.011748988	-0.290698172	F6_CC	F6
5316C	0.027978074	-0.306275651	F6_CC	F6
5318C	-0.074283094	-0.181136064	F6_CC	F6
5319C	0.046417367	-0.302716563	F6_CC	F6
5323C	-0.185023939	-0.031106229	F6_CC	F6
5329C	-0.067183806	-0.177457585	F6_CC	F6
5331C	-0.183768839	-0.029130828	F6_CC	F6
5332C	-0.117803688	-0.092703862	F6_CC	F6
5336C	-0.148640512	-0.221742293	F6_CC	F6
5341C	-0.079467702	-0.180130418	F6_CC	F6
5342C	-0.08896585	-0.209418231	F6_CC	F6
5343C	-0.026066767	-0.329784287	F6_CC	F6
5345C	-0.103233175	-0.161269267	F6_CC	F6
5347C	-0.019457996	-0.083729367	F6_CC	F6
5348C	-0.048203504	-0.061369835	F6_CC	F6
5350C	-0.129131264	-0.172468209	F6_CC	F6
5352C	-0.150867904	-0.19563101	F6_CC	F6
5354C	-0.180238488	-0.073318957	F6_CC	F6
5355C	-0.180757824	-0.065022286	F6_CC	F6
5356C	-0.136454447	-0.219382746	F6_CC	F6
5359C	-0.095109315	-0.142398204	F6_CC	F6
5362C	-0.178055219	-0.104400284	F6_CC	F6
5366C	-0.143334681	-0.089459654	F6_CC	F6
5370C	-0.160935185	-0.027152839	F6_CC	F6
5372C	-0.1654127	-0.095500247	F6_CC	F6
5374C	-0.150826813	-0.148223555	F6_CC	F6
5379C	-0.03966714	-0.167796197	F6_CC	F6
5380C	-0.191365173	-0.122137651	F6_CC	F6
5381C	-0.089609795	-0.183354613	F6_CC	F6
5382C	-0.116188817	-0.171712869	F6_CC	F6
5385C	-0.123247004	-0.047466229	F6_CC	F6
5386C	-0.217570614	-0.062385312	F6_CC	F6
5390C	-0.028049982	-0.163631948	F6_CC	F6
5393C	-0.05723863	-0.255134543	F6_CC	F6
5399C	-0.189321346	0.007250575	F6_CC	F6
5401C	-0.189416934	-0.066344232	F6_CC	F6
5403C	0.00375435	-0.294963134	F6_CC	F6
5404C	-0.141445295	-0.111745697	F6_CC	F6
5412C	-0.100857553	-0.197656976	F6_CC	F6
5415C	-0.085083723	-0.202669955	F6_CC	F6
5416C	-0.116477048	-0.078895014	F6_CC	F6
5417C	-0.087795911	-0.050803187	F6_CC	F6
5419C	-0.157826259	-0.104695303	F6_CC	F6
5420C	-0.213263071	-0.020793014	F6_CC	F6
5421C	-0.119275132	-0.058295667	F6_CC	F6
5422C	-0.183117745	-0.135034325	F6_CC	F6
5429C	-0.125879036	-0.063527275	F6_CC	F6
5431C	-0.01567673	-0.122314479	F6_CC	F6
5432C	-0.138803507	-0.091529232	F6_CC	F6
5434C	-0.038392404	-0.275032739	F6_CC	F6
5436C	-0.119380703	-0.132009004	F6_CC	F6
5440C	-0.161722112	-0.089067707	F6_CC	F6
5443C	-0.048352236	-0.281743082	F6_CC	F6
5444C	-0.037362624	-0.274314835	F6_CC	F6
5446C	-0.052326947	-0.111082318	F6_CC	F6
5447C	-0.074134685	-0.231011338	F6_CC	F6
5449C	-0.176651366	-0.119514535	F6_CC	F6
5450C	-0.037254207	-0.193386295	F6_CC	F6
5453C	-0.08573549	-0.214971772	F6_CC	F6
5455C	-0.139300151	-0.070341695	F6_CC	F6
5457C	-0.051856376	-0.216089666	F6_CC	F6
5472C	-0.09288814	-0.260081089	F6_CC	F6
5476C	-0.097665941	-0.068902918	F6_CC	F6
5478C	-0.173067217	-0.144705262	F6_CC	F6
5485C	0.072139234	-0.336992179	F6_CC	F6
5486C	-0.168058095	-0.079639114	F6_CC	F6
5487C	-0.035312386	-0.142675468	F6_CC	F6
5490C	-0.157348926	-0.178259392	F6_CC	F6
5494C	-0.165779575	-0.160488181	F6_CC	F6
5497C	-0.145876848	-0.108503434	F6_CC	F6
5498C	-0.144323397	-0.086447883	F6_CC	F6
5500C	-0.119132959	-0.102299414	F6_CC	F6
5501C	-0.155401494	-0.145051426	F6_CC	F6
5502C	-0.106956035	-0.258495774	F6_CC	F6
5505C	-0.104898427	-0.202880581	F6_CC	F6
5507C	-0.144212271	-0.089304084	F6_CC	F6
5509C	-0.193254332	-0.063465637	F6_CC	F6
5510C	0.107689911	-0.354656545	F6_CC	F6
5512C	-0.023446242	-0.013101447	F6_CC	F6
5513C	-0.045975846	-0.196742257	F6_CC	F6
5515C	-0.140251464	-0.07251371	F6_CC	F6
5517C	-0.074812659	-0.099168206	F6_CC	F6
5520C	-0.076453471	-0.084448875	F6_CC	F6
5524C	-0.117187489	-0.097405498	F6_CC	F6
5525C	-0.117976744	-0.176925894	F6_CC	F6
5526C	-0.067789781	-0.018150336	F6_CC	F6
5533C	-0.102900889	-0.208915176	F6_CC	F6
5537C	-0.171049012	-0.157417705	F6_CC	F6
5560C	-0.185081128	0.002007648	F6_CC	F6
5569C	-0.170025482	0.041828147	F6_CC	F6
5570C	-0.154069006	-0.07402231	F6_CC	F6
5571C	-0.186813046	-0.083299544	F6_CC	F6
5572C	-0.157447362	-0.087897573	F6_CC	F6
5573C	-0.094933822	-0.069649074	F6_CC	F6
5574C	-0.183809367	-0.104404154	F6_CC	F6
5575C	-0.168908495	0.039707166	F6_CC	F6
5580C	-0.136300601	-0.153161839	F6_CC	F6
5582C	0.089358641	-0.340083798	F6_CC	F6
5584C	-0.103653079	-0.136389188	F6_CC	F6
5589C	-0.168376955	-0.098933293	F6_CC	F6
5594C	-0.077012073	-0.183452383	F6_CC	F6
5595C	-0.115005252	-0.090184613	F6_CC	F6
5602C	-0.195769033	-0.051388455	F6_CC	F6
5604C	-0.136076173	-0.095527329	F6_CC	F6
5606C	-0.061873307	-0.223191146	F6_CC	F6
5608C	-0.071613212	-0.214906109	F6_CC	F6
5610C	-0.120341419	-0.206682379	F6_CC	F6
5612C	-0.133269082	-0.14282758	F6_CC	F6
5615C	-0.158228218	-0.095986647	F6_CC	F6
5617C	-0.175892412	-0.169086835	F6_CC	F6
5619C	-0.178582479	-0.168512235	F6_CC	F6
5622C	-0.180115792	-0.036369215	F6_CC	F6
5629C	-0.228515519	-0.034686815	F6_CC	F6
5633C	-0.15259209	-0.046517268	F6_CC	F6
5634C	-0.141253026	-0.114947352	F6_CC	F6
5635C	-0.158139591	-0.092402164	F6_CC	F6
5638C	-0.142432514	0.014784655	F6_CC	F6
5640C	-0.129164263	-0.173657824	F6_CC	F6
5641C	-0.048848129	-0.185248727	F6_CC	F6
5642C	-0.075180812	-0.14541263	F6_CC	F6
5647C	-0.144946258	-0.051947718	F6_CC	F6
5648C	0.231187106	-0.235231241	F6_CC	F6
5652C	-0.164193974	-0.042743915	F6_CC	F6
6072W	0.029397374	0.010945806	F7_D25	F7
6082W	0.10968016	-0.116048538	F7_D25	F7
6086W	0.307494012	0.060364695	F7_D25	F7
6090W	0.130254691	-0.045519703	F7_D25	F7
6102W	0.274148658	0.119468036	F7_D25	F7
6108W	0.023153963	0.096827006	F7_D25	F7
6110W	0.134150402	-0.15437077	F7_D25	F7
6112W	0.165930611	-0.111723878	F7_D25	F7
6114W	0.204393854	-0.048859464	F7_D25	F7
6120W	0.164995166	-0.054371782	F7_D25	F7
6121W	0.026895406	-0.069506521	F7_D25	F7
6122W	0.168907878	-0.083990619	F7_D25	F7
6125W	0.03568618	-0.023443982	F7_D25	F7
6127W	-0.000893563	-0.069094528	F7_D25	F7
6131W	0.184203305	-0.053980643	F7_D25	F7
6134W	0.147188572	-0.016560404	F7_D25	F7
6135W	0.044710108	-0.035741338	F7_D25	F7
6136W	0.084806533	-0.05201429	F7_D25	F7
6137W	0.080746285	-0.036529471	F7_D25	F7
6138W	0.121895144	-0.138334096	F7_D25	F7
6143W	0.017583248	-0.028743316	F7_D25	F7
6144W	0.205467569	-0.071351243	F7_D25	F7
6145W	0.094592953	0.058031511	F7_D25	F7
6146W	0.171967121	-0.099721901	F7_D25	F7
6147W	0.080611055	0.07886428	F7_D25	F7
6149W	0.012289016	0.016628727	F7_D25	F7
6151W	0.056633945	0.040815538	F7_D25	F7
6152W	0.274503708	-0.040605241	F7_D25	F7
6153W	0.343695368	0.054914708	F7_D25	F7
6155W	0.115786049	-0.048878009	F7_D25	F7
6156W	0.119071109	-0.15163204	F7_D25	F7
6157W	0.206122251	0.047603768	F7_D25	F7
6158W	0.071162476	0.029658625	F7_D25	F7
6159W	0.270158029	0.047128606	F7_D25	F7
6161W	0.160817204	-0.074109693	F7_D25	F7
6162W	0.121526896	0.011915427	F7_D25	F7
6164W	0.072348538	0.071398858	F7_D25	F7
6165W	0.171238307	-0.063164321	F7_D25	F7
6167W	0.17192219	-0.076271724	F7_D25	F7
6170W	0.112686354	-0.061150578	F7_D25	F7
6173W	0.158050783	-0.056006784	F7_D25	F7
6177W	0.066617829	-0.139909297	F7_D25	F7
6182W	0.313299411	0.018675393	F7_D25	F7
6183W	0.184299295	-0.060000741	F7_D25	F7
6186W	0.155703634	-0.079886672	F7_D25	F7
6189W	0.180132237	-0.062418115	F7_D25	F7
6190W	0.118830448	-0.149395777	F7_D25	F7
6193W	0.14338829	-0.065706373	F7_D25	F7
6195W	0.038132636	0.050402749	F7_D25	F7
6198W	0.122375143	-0.027976892	F7_D25	F7
6200W	0.141302433	-0.053976079	F7_D25	F7
6203W	0.15672663	-0.001558094	F7_D25	F7
6206W	0.124574699	-0.098946294	F7_D25	F7
6211W	0.168939774	-0.035620737	F7_D25	F7
6218W	0.208167071	-0.061684919	F7_D25	F7
6222W	0.232459522	-0.053410927	F7_D25	F7
6223W	0.194931755	-0.079141646	F7_D25	F7
6224W	0.031131485	-0.002244033	F7_D25	F7
6225W	0.284258054	-0.028868469	F7_D25	F7
6227W	0.323013826	0.02439249	F7_D25	F7
6228W	0.098826451	-0.057418126	F7_D25	F7
6232W	0.065753114	-0.116194234	F7_D25	F7
6233W	0.253920736	-0.0411532	F7_D25	F7
6238W	0.194481018	-0.0447941	F7_D25	F7
6240W	0.04615112	0.010466685	F7_D25	F7
6241W	0.261271368	-0.105429422	F7_D25	F7
6242W	0.227545014	-0.038893397	F7_D25	F7
6243W	0.188734602	-0.084785445	F7_D25	F7
6245W	0.220378309	0.00010196	F7_D25	F7
6251W	0.215145552	-0.063913899	F7_D25	F7
6255W	0.307320712	0.012272313	F7_D25	F7
6257W	0.291278955	-0.045781947	F7_D25	F7
6260W	0.165003089	-0.031173935	F7_D25	F7
6261W	0.204801845	-0.080162895	F7_D25	F7
6262W	0.292931791	-0.023103702	F7_D25	F7
6263W	0.08456292	-0.06337968	F7_D25	F7
6264W	0.203925947	-0.067907113	F7_D25	F7
6267W	0.103574662	-0.04712388	F7_D25	F7
6272W	0.177638995	0.007525842	F7_D25	F7
6286W	0.194180125	-0.043033883	F7_D25	F7
6287W	0.170780619	-0.011832679	F7_D25	F7
6292W	0.265711734	0.033181366	F7_D25	F7
6294W	0.115167128	-0.090355553	F7_D25	F7
6295W	0.366141159	0.103038098	F7_D25	F7
6296W	0.261456941	0.065323578	F7_D25	F7
6299W	0.298614274	-0.050484098	F7_D25	F7
6302W	0.115009463	-0.032573319	F7_D25	F7
6303W	0.312720949	-0.049427629	F7_D25	F7
6304W	0.341264239	-0.0962764	F7_D25	F7
6308W	0.211633274	-0.094584787	F7_D25	F7
6310W	0.172074044	-0.069596092	F7_D25	F7
6311W	0.13465744	-0.032468729	F7_D25	F7
6313W	0.125006348	-0.057989259	F7_D25	F7
6315W	0.308629487	-0.083593738	F7_D25	F7
6320W	0.377387917	0.034673939	F7_D25	F7
6321W	0.187657376	0.053959257	F7_D25	F7
6322W	0.250195925	-0.069211204	F7_D25	F7
6328W	0.33932519	-0.009564888	F7_D25	F7
6332W	0.158840282	-0.142392331	F7_D25	F7
6333W	0.176030313	-0.097567119	F7_D25	F7
6334W	0.168616948	-0.033090096	F7_D25	F7
6335W	0.145725856	-0.029338248	F7_D25	F7
6337W	0.283099764	-0.11376774	F7_D25	F7
6338W	0.175023545	-0.016555947	F7_D25	F7
6339W	0.145889035	-0.078417741	F7_D25	F7
6340W	0.302449933	-0.099773927	F7_D25	F7
6341W	0.23765611	-0.013582416	F7_D25	F7
6345W	0.368932261	0.030592674	F7_D25	F7
6347W	0.140402106	0.019357963	F7_D25	F7
6349W	0.090316457	-3.84E-05	F7_D25	F7
6350W	0.208772783	-0.105897475	F7_D25	F7
6351W	0.100351001	0.040463004	F7_D25	F7
6352W	0.203042116	-0.068774872	F7_D25	F7
6353W	0.22578453	-0.04478201	F7_D25	F7
6354W	0.167854386	-0.043666578	F7_D25	F7
6358W	0.195950062	-0.088084645	F7_D25	F7
6359W	0.034435062	-0.021715624	F7_D25	F7
6360W	0.276009117	-0.050714375	F7_D25	F7
6361W	0.249244279	-0.046730247	F7_D25	F7
6362W	0.20249298	-0.098103005	F7_D25	F7
6364W	0.31874025	-0.055727277	F7_D25	F7
6366W	0.285072225	0.055364354	F7_D25	F7
6368W	0.19936069	-0.038016226	F7_D25	F7
6372W	0.183420551	-0.055584641	F7_D25	F7
6374W	0.203151339	-0.092621632	F7_D25	F7
6376W	0.206226001	-0.012545626	F7_D25	F7
6378W	0.176554855	-0.068469881	F7_D25	F7
6379W	0.181199765	-0.09419849	F7_D25	F7
6380W	0.152641764	-0.078594824	F7_D25	F7
6382W	0.079788705	-0.086453379	F7_D25	F7
6384W	0.234032818	-0.047051765	F7_D25	F7
6396W	0.253307796	-0.094494143	F7_D25	F7
6401W	0.20980316	-0.043752746	F7_D25	F7
6402W	0.315255525	-0.011981804	F7_D25	F7
6403W	0.058134568	-0.05207323	F7_D25	F7
6404W	0.18119001	-0.054884962	F7_D25	F7
6405W	0.232201227	-0.083496602	F7_D25	F7
6406W	0.129040347	-0.074835092	F7_D25	F7
6407W	0.175698173	0.005581149	F7_D25	F7
6417W	0.146479417	-0.076752965	F7_D25	F7
6421W	0.260060008	-0.042909914	F7_D25	F7
6424W	0.022278987	-0.091100167	F7_D25	F7
6425W	0.18028474	-0.018158323	F7_D25	F7
6428W	0.149728795	-0.008361782	F7_D25	F7
6429W	0.240108494	-0.009088832	F7_D25	F7
6430W	0.185930762	0.004882215	F7_D25	F7
6433W	0.208501195	-0.003965732	F7_D25	F7
6434W	0.148786666	-0.022245141	F7_D25	F7
6435W	0.168563969	-0.031765928	F7_D25	F7
6436W	0.076569497	-0.027558102	F7_D25	F7
6437W	0.259301731	-0.048512256	F7_D25	F7
6438W	0.149470002	-0.019057644	F7_D25	F7
6439W	0.170684333	-0.125291552	F7_D25	F7
6441W	0.16165609	-0.041311408	F7_D25	F7
6443W	0.157657887	-0.049165568	F7_D25	F7
6445W	0.263411532	-0.059638064	F7_D25	F7
6446W	0.164349763	-0.018745773	F7_D25	F7
6447W	0.187613337	-0.124870547	F7_D25	F7
6449W	0.353986499	-0.011635226	F7_D25	F7
6451W	0.202522239	-0.041318405	F7_D25	F7
6452W	0.127145776	-0.172415647	F7_D25	F7
6454W	0.082042973	-0.096151539	F7_D25	F7
6455W	0.291539917	0.005873092	F7_D25	F7
6462W	0.187815886	-0.159077572	F7_D25	F7
6463W	0.122641024	-0.006287762	F7_D25	F7
6464W	0.125787281	-0.174126121	F7_D25	F7
6465W	0.138201685	-0.020283305	F7_D25	F7
6467W	0.153537964	-0.024386508	F7_D25	F7
6471W	0.237473629	0.001039953	F7_D25	F7
6473W	0.187858316	-0.075843352	F7_D25	F7
6475W	0.182633829	-0.138436704	F7_D25	F7
6479W	0.223927265	-0.109549094	F7_D25	F7
6481W	0.280520519	-0.106522447	F7_D25	F7
6482W	0.033700702	-0.151801217	F7_D25	F7
6483W	0.192289379	-0.070311939	F7_D25	F7
6485W	0.209324812	-0.107120499	F7_D25	F7
6487W	0.123627353	-0.055845388	F7_D25	F7
6488W	0.169461364	-0.082161012	F7_D25	F7
6489W	0.213150481	-0.095564508	F7_D25	F7
6491W	0.236681153	-0.103546068	F7_D25	F7
6492W	0.333479098	-0.085005417	F7_D25	F7
6496W	0.125004835	-0.076319504	F7_D25	F7
