DS	TAX	HER1	HER2	LEVEL
D120	Otu7054	0.1236 	0.1188 	OTUs
D120	Otu1944	0.1234 	0.0988 	OTUs
D120	Otu3183	0.1232 	0.1131 	OTUs
D120	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus	0.1230 	0.1230 	Genus
D120	Otu7802	0.1227 	0.1227 	OTUs
D120	Otu1505	0.1226 	0.1226 	OTUs
D120	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae	0.1221 	0.1221 	Family
D120	Otu710	0.1219 	0.1219 	OTUs
D120	Otu12059	0.1219 	0.1143 	OTUs
D120	Otu7788	0.1214 	0.1214 	OTUs
D120	Otu9742	0.1210 	0.1210 	OTUs
D120	Otu16720	0.1207 	0.1207 	OTUs
D120	Otu533	0.1206 	0.0988 	OTUs
D120	Otu7104	0.1197 	0.1197 	OTUs
D120	Otu21373	0.1195 	0.1195 	OTUs
D120	Otu424	0.1195 	0.1137 	OTUs
D120	Otu179	0.1191 	0.1191 	OTUs
D120	Otu24247	0.1186 	0.1186 	OTUs
D120	Otu21082	0.1185 	0.1185 	OTUs
D120	Otu23523	0.1183 	0.1183 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.p.2534.18B5	0.1180 	0.1180 	Family
D120	Otu22460	0.1180 	0.1180 	OTUs
D120	Otu791	0.1176 	0.1176 	OTUs
D120	Otu615	0.1172 	0.1172 	OTUs
D120	Otu16302	0.1171 	0.1060 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea_formicigenerans	0.1170 	0.1081 	Species
D120	Otu8864	0.1170 	0.1081 	OTUs
D120	Bacteria.Tenericutes.RF3	0.1169 	0.1169 	Class
D120	Bacteria.Tenericutes.RF3.ML615J.28	0.1169 	0.1169 	Order
D120	Otu37	0.1168 	0.1168 	OTUs
D120	Bacteria.Lentisphaerae	0.1168 	0.1168 	Phylum
D120	Bacteria.Lentisphaerae.Lentisphaeria	0.1168 	0.1168 	Class
D120	Otu1277	0.1167 	0.0790 	OTUs
D120	Otu7374	0.1165 	0.1165 	OTUs
D120	Otu24201	0.1164 	0.0656 	OTUs
D120	Bacteria.Tenericutes.Mollicutes.Acholeplasmatales	0.1163 	0.1163 	Order
D120	Otu86	0.1163 	0.1397 	OTUs
D120	Otu216	0.1160 	0.1160 	OTUs
D120	Otu6942	0.1159 	0.1157 	OTUs
D120	Bacteria.TM7.TM7.3	0.1157 	0.1157 	Class
D120	Otu6899	0.1153 	0.0871 	OTUs
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Eubacterium	0.1153 	0.1153 	Genus
D120	Otu1027	0.1153 	0.1153 	OTUs
D120	Otu5919	0.1152 	0.1152 	OTUs
D120	Otu201	0.1148 	0.1148 	OTUs
D120	Otu1152	0.1147 	0.1138 	OTUs
D120	Otu262	0.1147 	0.1147 	OTUs
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Eubacterium.Eubacterium_biforme	0.1145 	0.1145 	Species
D120	Otu113	0.1145 	0.1145 	OTUs
D120	Otu21915	0.1144 	0.1144 	OTUs
D120	Otu30	0.1142 	0.1142 	OTUs
D120	Otu15692	0.1141 	0.1141 	OTUs
D120	Otu10713	0.1138 	0.1138 	OTUs
D120	Otu15869	0.1132 	0.1132 	OTUs
D120	Otu793	0.1132 	0.1132 	OTUs
D120	Otu649	0.1130 	0.1130 	OTUs
D120	Otu7056	0.1129 	0.1129 	OTUs
D120	Otu8755	0.1128 	0.0932 	OTUs
D120	Otu730	0.1124 	0.1124 	OTUs
D120	Otu9157	0.1123 	0.1123 	OTUs
D120	Otu1843	0.1122 	0.1032 	OTUs
D120	Otu15716	0.1121 	0.1122 	OTUs
D120	Otu7078	0.1121 	0.0805 	OTUs
D120	Otu7757	0.1120 	0.1120 	OTUs
D120	Otu22023	0.1116 	0.1116 	OTUs
D120	Otu7462	0.1115 	0.1115 	OTUs
D120	Otu7124	0.1115 	0.1115 	OTUs
D120	Otu1163	0.1114 	0.1114 	OTUs
D120	Otu1158	0.1112 	0.1112 	OTUs
D120	Otu619	0.1109 	0.1050 	OTUs
D120	Otu430	0.1107 	0.1107 	OTUs
D120	Otu22709	0.1105 	0.1105 	OTUs
D120	Otu17423	0.1104 	0.1082 	OTUs
D120	Otu1169	0.1101 	0.1101 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus	0.1101 	0.1040 	Genus
D120	Otu21454	0.1095 	0.1095 	OTUs
D120	Otu9368	0.1094 	0.1094 	OTUs
D120	Otu15909	0.1093 	0.0874 	OTUs
D120	Otu10522	0.1091 	0.1091 	OTUs
D120	Otu697	0.1091 	0.1091 	OTUs
D120	Otu9493	0.1090 	0.1090 	OTUs
D120	Bacteria.TM7	0.1089 	0.1089 	Phylum
D120	Otu6995	0.1089 	0.1089 	OTUs
D120	Otu8944	0.1086 	0.1086 	OTUs
D120	Otu8713	0.1083 	0.1083 	OTUs
D120	Otu159	0.1083 	0.1083 	OTUs
D120	Otu15920	0.1082 	0.1082 	OTUs
D120	Otu15678	0.1079 	0.1079 	OTUs
D120	Otu1186	0.1079 	0.1079 	OTUs
D120	Bacteria.Firmicutes.Clostridia	0.1078 	0.1022 	Class
D120	Bacteria.Firmicutes.Clostridia.Clostridiales	0.1078 	0.1025 	Order
D120	Otu16016	0.1077 	0.1076 	OTUs
D120	Otu7220	0.1076 	0.1076 	OTUs
D120	Otu11026	0.1076 	0.1076 	OTUs
D120	Otu1162	0.1074 	0.1074 	OTUs
D120	Otu15021	0.1073 	0.1073 	OTUs
D120	Otu43	0.1073 	0.1073 	OTUs
D120	Otu947	0.1070 	0.1070 	OTUs
D120	Otu1180	0.1067 	0.1067 	OTUs
D120	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus_luteciae	0.1067 	0.1067 	Species
D120	Otu33	0.1067 	0.1067 	OTUs
D120	Bacteria.TM7.TM7.3.CW040.F16	0.1066 	0.1066 	Family
D120	Otu7842	0.1066 	0.1066 	OTUs
D120	Otu21451	0.1064 	0.1064 	OTUs
D120	Otu6989	0.1064 	0.1064 	OTUs
D120	Otu734	0.1061 	0.1061 	OTUs
D120	Bacteria.Verrucomicrobia.Opitutae.HA64	0.1060 	0.1060 	Order
D120	Otu1290	0.1060 	0.1060 	OTUs
D120	Otu1151	0.1060 	0.0970 	OTUs
D120	Otu15747	0.1059 	0.1059 	OTUs
D120	Otu4095	0.1058 	0.1058 	OTUs
D120	Otu6424	0.1057 	0.1057 	OTUs
D120	Otu1538	0.1055 	0.0911 	OTUs
D120	Otu7801	0.1052 	0.1052 	OTUs
D120	Otu7532	0.1046 	0.1046 	OTUs
D120	Otu326	0.1045 	0.1045 	OTUs
D120	Otu1292	0.1044 	0.1056 	OTUs
D120	Otu7759	0.1043 	0.1043 	OTUs
D120	Otu688	0.1042 	0.1042 	OTUs
D120	Otu3364	0.1039 	0.1039 	OTUs
D120	Otu1136	0.1035 	0.0874 	OTUs
D120	Otu8797	0.1035 	0.1009 	OTUs
D120	Otu7145	0.1033 	0.1033 	OTUs
D120	Otu569	0.1027 	0.1027 	OTUs
D120	Otu1874	0.1024 	0.1024 	OTUs
D120	Otu15671	0.1023 	0.1023 	OTUs
D120	Otu6927	0.1023 	0.1023 	OTUs
D120	Otu206	0.1023 	0.1013 	OTUs
D120	Otu8731	0.1022 	0.0942 	OTUs
D120	Otu7049	0.1021 	0.1021 	OTUs
D120	Otu16061	0.1016 	0.1016 	OTUs
D120	Otu7017	0.1015 	0.1015 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Ruminococcus	0.1015 	0.1015 	Genus
D120	Otu653	0.1013 	0.0983 	OTUs
D120	Otu9551	0.1012 	0.0999 	OTUs
D120	Otu21488	0.1011 	0.1011 	OTUs
D120	Otu1259	0.1011 	0.0983 	OTUs
D120	Otu859	0.1010 	0.0950 	OTUs
D120	Otu618	0.1008 	0.1008 	OTUs
D120	Otu288	0.1004 	0.0674 	OTUs
D120	Otu706	0.1003 	0.1003 	OTUs
D120	Otu11106	0.1002 	0.1002 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Mitsuokella.Mitsuokella_multacida	0.1002 	0.1002 	Species
D120	Otu227	0.1002 	0.1002 	OTUs
D120	Otu15866	0.0998 	0.0998 	OTUs
D120	Otu21019	0.0998 	0.0998 	OTUs
D120	Otu26032	0.0998 	0.0998 	OTUs
D120	Otu7206	0.0996 	0.0996 	OTUs
D120	Otu13426	0.0995 	0.0915 	OTUs
D120	Otu10375	0.0991 	0.0788 	OTUs
D120	Otu15922	0.0989 	0.0989 	OTUs
D120	Otu1154	0.0988 	0.0850 	OTUs
D120	Bacteria.Firmicutes	0.0987 	0.0921 	Phylum
D120	Otu21349	0.0985 	0.0985 	OTUs
D120	Otu504	0.0985 	0.0985 	OTUs
D120	Otu254	0.0984 	0.0984 	OTUs
D120	Otu26439	0.0984 	0.0933 	OTUs
D120	Otu7236	0.0983 	0.0983 	OTUs
D120	Otu1115	0.0983 	0.0840 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae	0.0983 	0.0983 	Family
D120	Otu1129	0.0983 	0.0983 	OTUs
D120	Otu162	0.0982 	0.0982 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Paraprevotellaceae.Prevotella	0.0982 	0.0982 	Genus
D120	Otu24691	0.0980 	0.0935 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira	0.0976 	0.0844 	Genus
D120	Otu163	0.0974 	0.0974 	OTUs
D120	Otu12249	0.0974 	0.0916 	OTUs
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Asteroleplasma	0.0972 	0.0972 	Genus
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Asteroleplasma.Asteroleplasma_anaerobium	0.0972 	0.0972 	Species
D120	Otu7817	0.0972 	0.0754 	OTUs
D120	Otu25570	0.0971 	0.0823 	OTUs
D120	Otu3639	0.0970 	0.0698 	OTUs
D120	Otu7743	0.0970 	0.0969 	OTUs
D120	Otu7039	0.0968 	0.0780 	OTUs
D120	Otu8067	0.0968 	0.0849 	OTUs
D120	Otu8125	0.0967 	0.0967 	OTUs
D120	Otu6890	0.0967 	0.0967 	OTUs
D120	Otu7516	0.0965 	0.0940 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia_producta	0.0965 	0.0965 	Species
D120	Otu15693	0.0965 	0.0965 	OTUs
D120	Otu8800	0.0965 	0.0956 	OTUs
D120	Otu3240	0.0965 	0.0621 	OTUs
D120	Otu7838	0.0964 	0.0964 	OTUs
D120	Otu2116	0.0962 	0.0962 	OTUs
D120	Otu1852	0.0962 	0.0962 	OTUs
D120	Otu29859	0.0961 	0.0961 	OTUs
D120	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus_mucosae	0.0961 	0.0962 	Species
D120	Otu118	0.0961 	0.0962 	OTUs
D120	Otu11085	0.0960 	0.0962 	OTUs
D120	Otu803	0.0956 	0.0841 	OTUs
D120	Otu7002	0.0956 	0.0956 	OTUs
D120	Otu607	0.0956 	0.0875 	OTUs
D120	Otu7850	0.0955 	0.0955 	OTUs
D120	Otu644	0.0955 	0.0955 	OTUs
D120	Otu24	0.0954 	0.0954 	OTUs
D120	Otu9213	0.0954 	0.0887 	OTUs
D120	Otu15754	0.0953 	0.0953 	OTUs
D120	Otu10837	0.0952 	0.0952 	OTUs
D120	Otu7373	0.0950 	0.0767 	OTUs
D120	Otu16263	0.0948 	0.0907 	OTUs
D120	Otu1107	0.0946 	0.0946 	OTUs
D120	Otu646	0.0945 	0.0869 	OTUs
D120	Otu8160	0.0944 	0.0944 	OTUs
D120	Otu7615	0.0942 	0.0942 	OTUs
D120	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus_reuteri	0.0941 	0.0941 	Species
D120	Otu67	0.0941 	0.0941 	OTUs
D120	Otu794	0.0940 	0.0940 	OTUs
D120	Otu60	0.0939 	0.0939 	OTUs
D120	Otu1200	0.0937 	0.0937 	OTUs
D120	Otu31323	0.0937 	0.0937 	OTUs
D120	Otu6892	0.0936 	0.0936 	OTUs
D120	Otu8199	0.0934 	0.0934 	OTUs
D120	Otu1137	0.0933 	0.0933 	OTUs
D120	Otu153	0.0933 	0.0866 	OTUs
D120	Otu9907	0.0929 	0.0929 	OTUs
D120	Otu3327	0.0929 	0.0928 	OTUs
D120	Otu9885	0.0928 	0.0928 	OTUs
D120	Otu30001	0.0928 	0.0902 	OTUs
D120	Otu16054	0.0927 	0.0927 	OTUs
D120	Otu1579	0.0926 	0.0926 	OTUs
D120	Otu15546	0.0925 	0.0925 	OTUs
D120	Otu910	0.0924 	0.0924 	OTUs
D120	Otu7247	0.0924 	0.0924 	OTUs
D120	Otu8821	0.0923 	0.0923 	OTUs
D120	Otu482	0.0923 	0.0891 	OTUs
D120	Otu21912	0.0922 	0.0922 	OTUs
D120	Otu9032	0.0921 	0.0921 	OTUs
D120	Otu116	0.0920 	0.0920 	OTUs
D120	Otu7755	0.0920 	0.0920 	OTUs
D120	Otu1963	0.0919 	0.0919 	OTUs
D120	Otu707	0.0916 	0.0916 	OTUs
D120	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio	0.0913 	0.0913 	Genus
D120	Otu85	0.0912 	0.0798 	OTUs
D120	Otu11555	0.0912 	0.0912 	OTUs
D120	Otu1322	0.0906 	0.0906 	OTUs
D120	Otu12213	0.0906 	0.0906 	OTUs
D120	Otu7011	0.0906 	0.0876 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Mitsuokella	0.0905 	0.0905 	Genus
D120	Otu9068	0.0903 	0.0855 	OTUs
D120	Otu9788	0.0901 	0.0901 	OTUs
D120	Otu1535	0.0900 	0.0896 	OTUs
D120	Otu21157	0.0900 	0.0900 	OTUs
D120	Otu7180	0.0899 	0.0899 	OTUs
D120	Otu10116	0.0899 	0.0749 	OTUs
D120	Otu21415	0.0897 	0.0897 	OTUs
D120	Otu15670	0.0896 	0.0896 	OTUs
D120	Otu378	0.0895 	0.0600 	OTUs
D120	Otu30112	0.0895 	0.0895 	OTUs
D120	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella	0.0895 	0.0877 	Genus
D120	Otu8688	0.0893 	0.0873 	OTUs
D120	Otu21346	0.0893 	0.0893 	OTUs
D120	Otu11005	0.0892 	0.0836 	OTUs
D120	Otu15792	0.0891 	0.0891 	OTUs
D120	Otu9542	0.0887 	0.0887 	OTUs
D120	Otu8768	0.0886 	0.0592 	OTUs
D120	Otu7284	0.0885 	0.0885 	OTUs
D120	Otu14395	0.0882 	0.0882 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae	0.0880 	0.0709 	Family
D120	Otu28711	0.0879 	0.0879 	OTUs
D120	Otu15864	0.0879 	0.0879 	OTUs
D120	Otu9486	0.0879 	0.0879 	OTUs
D120	Otu8919	0.0874 	0.0874 	OTUs
D120	Otu27525	0.0873 	0.0872 	OTUs
D120	Otu614	0.0869 	0.0829 	OTUs
D120	Otu344	0.0868 	0.0868 	OTUs
D120	Otu11599	0.0866 	0.0368 	OTUs
D120	Otu16233	0.0865 	0.0865 	OTUs
D120	Otu624	0.0864 	0.0864 	OTUs
D120	Otu667	0.0863 	0.0851 	OTUs
D120	Otu22004	0.0863 	0.0863 	OTUs
D120	Otu1333	0.0862 	0.0724 	OTUs
D120	Otu7172	0.0862 	0.0862 	OTUs
D120	Otu488	0.0862 	0.0862 	OTUs
D120	Otu7282	0.0861 	0.0861 	OTUs
D120	Otu466	0.0860 	0.0860 	OTUs
D120	Otu1242	0.0859 	0.0859 	OTUs
D120	Otu8093	0.0859 	0.0859 	OTUs
D120	Otu21786	0.0859 	0.0594 	OTUs
D120	Otu7243	0.0858 	0.0843 	OTUs
D120	Otu7498	0.0858 	0.0858 	OTUs
D120	Otu666	0.0858 	0.0858 	OTUs
D120	Otu15702	0.0857 	0.0857 	OTUs
D120	Otu1168	0.0857 	0.0857 	OTUs
D120	Otu15731	0.0857 	0.0857 	OTUs
D120	Otu9481	0.0857 	0.0857 	OTUs
D120	Otu795	0.0855 	0.0855 	OTUs
D120	Bacteria.Bacteroidetes	0.0855 	0.0843 	Phylum
D120	Otu691	0.0853 	0.0853 	OTUs
D120	Otu6993	0.0853 	0.0853 	OTUs
D120	Otu9652	0.0853 	0.0853 	OTUs
D120	Otu15905	0.0852 	0.0852 	OTUs
D120	Otu753	0.0852 	0.0852 	OTUs
D120	Otu7256	0.0851 	0.0851 	OTUs
D120	Otu6982	0.0850 	0.0526 	OTUs
D120	Otu22226	0.0850 	0.0850 	OTUs
D120	Otu16234	0.0849 	0.0564 	OTUs
D120	Otu19820	0.0848 	0.0848 	OTUs
D120	Otu723	0.0848 	0.0848 	OTUs
D120	Otu15861	0.0848 	0.0689 	OTUs
D120	Otu15816	0.0847 	0.0847 	OTUs
D120	Otu867	0.0847 	0.0847 	OTUs
D120	Otu6911	0.0846 	0.0846 	OTUs
D120	Otu9597	0.0846 	0.0846 	OTUs
D120	Otu16022	0.0844 	0.0844 	OTUs
D120	Otu29275	0.0844 	0.0844 	OTUs
D120	Otu7775	0.0841 	0.0805 	OTUs
D120	Otu152	0.0841 	0.0623 	OTUs
D120	Otu10181	0.0840 	0.0840 	OTUs
D120	Bacteria.Verrucomicrobia.Opitutae.Cerasicoccales	0.0839 	0.0839 	Order
D120	Bacteria.Verrucomicrobia.Opitutae.Cerasicoccales.Cerasicoccaceae	0.0839 	0.0839 	Family
D120	Otu108	0.0838 	0.0603 	OTUs
D120	Otu9536	0.0837 	0.0837 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia	0.0837 	0.0825 	Class
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales	0.0837 	0.0825 	Order
D120	Otu7069	0.0835 	0.0835 	OTUs
D120	Otu645	0.0835 	0.0678 	OTUs
D120	Otu28536	0.0834 	0.0834 	OTUs
D120	Otu16409	0.0833 	0.0833 	OTUs
D120	Otu8666	0.0833 	0.0833 	OTUs
D120	Otu26835	0.0832 	0.0815 	OTUs
D120	Otu7911	0.0832 	0.0603 	OTUs
D120	Otu16788	0.0832 	0.0831 	OTUs
D120	Otu28702	0.0830 	0.0846 	OTUs
D120	Otu7883	0.0830 	0.0830 	OTUs
D120	Otu640	0.0827 	0.0827 	OTUs
D120	Otu15934	0.0826 	0.0826 	OTUs
D120	Otu24214	0.0826 	0.0826 	OTUs
D120	Otu9532	0.0826 	0.0826 	OTUs
D120	Otu21338	0.0825 	0.0806 	OTUs
D120	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Slackia	0.0824 	0.0794 	Genus
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Peptococcus	0.0822 	0.0822 	Genus
D120	Otu7575	0.0821 	0.0821 	OTUs
D120	Otu11608	0.0820 	0.0820 	OTUs
D120	Otu7791	0.0820 	0.0819 	OTUs
D120	Otu9102	0.0819 	0.0626 	OTUs
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.RFN20	0.0819 	0.0746 	Genus
D120	Otu45	0.0818 	0.0818 	OTUs
D120	Otu8659	0.0818 	0.0818 	OTUs
D120	Otu6996	0.0818 	0.0818 	OTUs
D120	Otu9155	0.0817 	0.0683 	OTUs
D120	Otu15777	0.0817 	0.0817 	OTUs
D120	Otu240	0.0816 	0.0816 	OTUs
D120	Otu6986	0.0816 	0.0816 	OTUs
D120	Otu929	0.0812 	0.0811 	OTUs
D120	Otu755	0.0811 	0.0811 	OTUs
D120	Otu1615	0.0809 	0.0809 	OTUs
D120	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio	0.0809 	0.0809 	Genus
D120	Otu970	0.0808 	0.0808 	OTUs
D120	Otu16894	0.0807 	0.0637 	OTUs
D120	Otu16264	0.0806 	0.0806 	OTUs
D120	Otu7393	0.0806 	0.0806 	OTUs
D120	Otu11303	0.0805 	0.0805 	OTUs
D120	Otu15729	0.0803 	0.0790 	OTUs
D120	Otu4049	0.0801 	0.0801 	OTUs
D120	Otu8157	0.0799 	0.0799 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Butyricicoccus	0.0799 	0.0799 	Genus
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Butyricicoccus.Butyricicoccus_pullicaecorum	0.0799 	0.0799 	Species
D120	Otu7088	0.0799 	0.0799 	OTUs
D120	Otu22241	0.0799 	0.0799 	OTUs
D120	Otu10744	0.0798 	0.0798 	OTUs
D120	Otu12180	0.0795 	0.0795 	OTUs
D120	Otu9191	0.0795 	0.0795 	OTUs
D120	Otu2665	0.0794 	0.0795 	OTUs
D120	Otu729	0.0793 	0.0793 	OTUs
D120	Otu24749	0.0793 	0.0793 	OTUs
D120	Otu1260	0.0793 	0.0792 	OTUs
D120	Otu4	0.0792 	0.0792 	OTUs
D120	Otu146	0.0792 	0.0792 	OTUs
D120	Otu15774	0.0791 	0.0791 	OTUs
D120	Otu1513	0.0788 	0.0788 	OTUs
D120	Otu775	0.0788 	0.0788 	OTUs
D120	Otu8137	0.0787 	0.0787 	OTUs
D120	Otu124	0.0786 	0.0786 	OTUs
D120	Otu10599	0.0784 	0.0784 	OTUs
D120	Otu7013	0.0783 	0.0687 	OTUs
D120	Otu11320	0.0783 	0.0783 	OTUs
D120	Otu7138	0.0782 	0.0492 	OTUs
D120	Otu17094	0.0782 	0.0782 	OTUs
D120	Otu7924	0.0780 	0.0780 	OTUs
D120	Otu21585	0.0779 	0.0555 	OTUs
D120	Otu7765	0.0779 	0.0779 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.S24.7	0.0779 	0.0779 	Family
D120	Otu251	0.0779 	0.0618 	OTUs
D120	Otu9608	0.0779 	0.0779 	OTUs
D120	Otu15837	0.0778 	0.0778 	OTUs
D120	Otu28970	0.0777 	0.0744 	OTUs
D120	Otu9168	0.0777 	0.0608 	OTUs
D120	Otu3216	0.0775 	0.0775 	OTUs
D120	Otu16101	0.0774 	0.0774 	OTUs
D120	Otu7921	0.0773 	0.0773 	OTUs
D120	Otu2920	0.0772 	0.0772 	OTUs
D120	Otu214	0.0771 	0.0771 	OTUs
D120	Otu1308	0.0770 	0.0700 	OTUs
D120	Otu7001	0.0770 	0.0770 	OTUs
D120	Otu30360	0.0769 	0.0769 	OTUs
D120	Otu1138	0.0769 	0.0769 	OTUs
D120	Otu22013	0.0769 	0.0716 	OTUs
D120	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillospira	0.0766 	0.0766 	Genus
D120	Otu884	0.0765 	0.0680 	OTUs
D120	Otu19999	0.0765 	0.0732 	OTUs
D120	Otu10840	0.0764 	0.0764 	OTUs
D120	Otu11068	0.0764 	0.0764 	OTUs
D120	Otu1416	0.0762 	0.0762 	OTUs
D120	Otu320	0.0760 	0.0760 	OTUs
D120	Otu7134	0.0759 	0.0759 	OTUs
D120	Otu2987	0.0758 	0.0758 	OTUs
D120	Otu21616	0.0754 	0.0754 	OTUs
D120	Otu1393	0.0753 	0.0753 	OTUs
D120	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Coprobacillus	0.0750 	0.0726 	Genus
D120	Otu21446	0.0748 	0.0748 	OTUs
D120	Otu25603	0.0748 	0.0641 	OTUs
D120	Otu15788	0.0746 	0.0746 	OTUs
D120	Otu22154	0.0745 	0.0745 	OTUs
D120	Otu474	0.0745 	0.0745 	OTUs
D120	Otu19316	0.0745 	0.0744 	OTUs
D120	Otu9491	0.0744 	0.0590 	OTUs
D120	Otu8813	0.0743 	0.0743 	OTUs
D120	Otu10568	0.0742 	0.0742 	OTUs
D120	Otu17377	0.0739 	0.0739 	OTUs
D120	Otu63	0.0738 	0.0738 	OTUs
D120	Otu1362	0.0738 	0.0738 	OTUs
D120	Otu7095	0.0738 	0.0738 	OTUs
D120	Otu19662	0.0738 	0.0738 	OTUs
D120	Otu1188	0.0737 	0.0737 	OTUs
D120	Otu15911	0.0735 	0.0669 	OTUs
D120	Otu7457	0.0734 	0.0734 	OTUs
D120	Otu1251	0.0733 	0.0733 	OTUs
D120	Bacteria.Actinobacteria.Actinobacteria	0.0732 	0.0707 	Class
D120	Otu7835	0.0729 	0.0570 	OTUs
D120	Otu7048	0.0729 	0.0619 	OTUs
D120	Otu17493	0.0728 	0.0728 	OTUs
D120	Otu16993	0.0727 	0.0727 	OTUs
D120	Otu7825	0.0727 	0.0475 	OTUs
D120	Otu7822	0.0724 	0.0699 	OTUs
D120	Otu7590	0.0724 	0.0724 	OTUs
D120	Otu4545	0.0723 	0.0401 	OTUs
D120	Otu26280	0.0723 	0.0723 	OTUs
D120	Otu23006	0.0721 	0.0721 	OTUs
D120	Otu1218	0.0720 	0.0720 	OTUs
D120	Otu12486	0.0720 	0.0720 	OTUs
D120	Otu681	0.0719 	0.0528 	OTUs
D120	Otu15738	0.0718 	0.0835 	OTUs
D120	Otu2035	0.0718 	0.0718 	OTUs
D120	Otu172	0.0716 	0.0716 	OTUs
D120	Otu22120	0.0715 	0.0715 	OTUs
D120	Otu1302	0.0714 	0.0747 	OTUs
D120	Otu21025	0.0714 	0.0700 	OTUs
D120	Otu12021	0.0714 	0.0714 	OTUs
D120	Otu21309	0.0713 	0.0713 	OTUs
D120	Otu3117	0.0713 	0.0713 	OTUs
D120	Otu7255	0.0713 	0.0713 	OTUs
D120	Otu7114	0.0712 	0.0712 	OTUs
D120	Otu1203	0.0712 	0.0712 	OTUs
D120	Otu15736	0.0711 	0.0680 	OTUs
D120	Otu7027	0.0711 	0.0711 	OTUs
D120	Otu30508	0.0710 	0.0555 	OTUs
D120	Otu10819	0.0710 	0.0710 	OTUs
D120	Otu135	0.0707 	0.0707 	OTUs
D120	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales	0.0706 	0.0706 	Order
D120	Otu7158	0.0706 	0.0705 	OTUs
D120	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae	0.0705 	0.0705 	Family
D120	Otu7066	0.0705 	0.0695 	OTUs
D120	Otu7179	0.0702 	0.0702 	OTUs
D120	Otu9802	0.0698 	0.0641 	OTUs
D120	Otu9666	0.0697 	0.0697 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae	0.0696 	0.0642 	Family
D120	Otu799	0.0696 	0.0539 	OTUs
D120	Otu17225	0.0694 	0.0694 	OTUs
D120	Otu10146	0.0693 	0.0693 	OTUs
D120	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella	0.0693 	0.0636 	Genus
D120	Otu966	0.0692 	0.0692 	OTUs
D120	Otu31300	0.0691 	0.0691 	OTUs
D120	Otu7768	0.0688 	0.0688 	OTUs
D120	Otu21465	0.0687 	0.0687 	OTUs
